data,milano_infected,roma_infected,napoli_infected,torino_infected,palermo_infected,genova_infected,bologna_infected,firenze_infected,bari_infected,catania_infected
2022-06-01,3242386.8282263465,4298079.394069758,3463058.272737177,2481890.15071852,1511052.9546071726,1133284.6969424246,1194667.7541983235,1323043.7804036092,1530604.8604045361,1181782.3342538541
2022-06-02,3242386.8282263465,4298079.394069758,3463088.3307648036,2481890.15071852,1511052.9546071726,1133284.6969424246,1194667.7541983235,1323043.7804036092,1530604.8604045361,1181817.1800965487
2022-06-03,3242459.5683521586,4298488.4512237925,3463088.3307648036,2482072.1421773736,1511096.9605293835,1133343.503849026,1194732.1831100897,1323043.7804036092,1530684.542175782,1181817.1800965487
2022-06-04,3242587.913425875,4298488.4512237925,3463088.3307648036,2482072.1421773736,1511182.6955094999,1133343.503849026,1194767.4837581494,1323043.7804036092,1530747.5485728486,1181817.1800965487
2022-06-05,3242745.4849502183,4298913.127856384,3463088.3307648036,2482072.1421773736,1511182.6955094999,1133451.1990775133,1194794.0176044323,1323069.3828704227,1530747.5485728486,1181884.3739733137
2022-06-06,3242758.1727743032,4299122.386508699,3463088.3307648036,2482091.704424177,1511303.5170653607,1133451.1990775133,1194796.0317305122,1323069.3828704227,1530747.5485728486,1181884.3739733137
2022-06-07,3242758.1727743032,4299192.483455476,3463385.3808569727,2482357.5449720067,1511355.9929366505,1133451.1990775133,1194925.863861186,1323208.4547346141,1530807.920694949,1181884.3739733137
2022-06-08,3243004.0648496766,4299309.538885773,3463385.3808569727,2482357.5449720067,1511431.2716354046,1133486.6765063782,1194930.011585796,1323281.7474270335,1530807.920694949,1181884.3739733137
2022-06-09,3243004.0648496766,4299309.538885773,3463486.003802448,2482497.196679667,1511431.2716354046,1133520.5843057826,1194930.011585796,1323281.7474270335,1530807.920694949,1181987.528548325
2022-06-10,3243004.0648496766,4299309.538885773,3463486.003802448,2482543.05182758,1511431.2716354046,1133552.9413117934,1194930.011585796,1323281.7474270335,1530807.920694949,1181987.528548325
2022-06-11,3243210.4500272297,4299505.51393781,3463521.238140409,2482543.05182758,1511442.2912767124,1133582.4289447134,1194930.011585796,1323281.7474270335,1530938.599629524,1182024.2843642486
2022-06-12,3243210.4500272297,4299505.51393781,3463521.238140409,2482741.1879396187,1511442.2912767124,1133582.4289447134,1194975.5477911825,1323281.7474270335,1530944.6701473682,1182033.9095525232
2022-06-13,3243210.4500272297,4299505.51393781,3463636.1766449064,2482780.802243885,1511442.2912767124,1133582.4289447134,1194975.5477911825,1323345.6015785865,1530944.6701473682,1182097.3112836166
2022-06-14,3243223.472679336,4299505.51393781,3463636.1766449064,2482847.16529643,1511501.3910743012,1133616.6032839483,1195010.9433447744,1323359.1886943378,1530944.6701473682,1182097.3112836166
2022-06-15,3243223.472679336,4299505.51393781,3463850.9142401526,2483272.0389212244,1511501.3910743012,1133616.6032839483,1195066.615390292,1323423.885360897,1530983.2212115435,1182097.3112836166
2022-06-16,3243375.1916629453,4299505.51393781,3464130.1398794707,2483272.0389212244,1511638.979453343,1133616.6032839483,1195106.63579055,1323455.8462012056,1531090.863928564,1182158.0980000878
2022-06-17,3243375.1916629453,4299505.51393781,3464292.2738360153,2483272.0389212244,1511642.5507783839,1133616.6032839483,1195147.9150828775,1323459.1253001166,1531090.863928564,1182158.0980000878
2022-06-18,3243375.1916629453,4299630.589280199,3464468.6027360545,2483320.478722503,1511666.0386125403,1133616.6032839483,1195147.9150828775,1323459.1253001166,1531090.863928564,1182229.6220981497
2022-06-19,3243558.792823091,4299630.589280199,3464468.6027360545,2483320.478722503,1511775.9318067587,1133616.6032839483,1195207.3196117214,1323494.7035361496,1531119.7503224947,1182229.6220981497
2022-06-20,3243786.668470329,4299630.589280199,3464805.207637731,2483320.478722503,1511775.9318067587,1133616.6032839483,1195207.3196117214,1323536.780909691,1531119.7503224947,1182369.124324211
2022-06-21,3243910.2398107946,4299841.369341513,3464805.207637731,2483320.478722503,1511775.9318067587,1133624.5684081195,1195248.0622004499,1323536.780909691,1531119.7503224947,1182369.124324211
2022-06-22,3244004.416742109,4300046.193238067,3464951.420255041,2483361.5915671717,1511775.9318067587,1133692.3369149466,1195248.0622004499,1323552.2483483476,1531141.8383644926,1182400.5782432905
2022-06-23,3244004.416742109,4300137.733482922,3464951.420255041,2483385.085213421,1511775.9318067587,1133721.460870797,1195366.7464664022,1323596.8980832985,1531232.9607767318,1182400.5782432905
2022-06-24,3244004.416742109,4300396.832672376,3464951.420255041,2483425.441116198,1511775.9318067587,1133746.0712781942,1195366.7464664022,1323596.8980832985,1531440.2761289685,1182400.5782432905
2022-06-25,3244004.416742109,4300396.832672376,3464951.420255041,2483542.9761906895,1511775.9318067587,1133746.0712781942,1195454.280406602,1323596.8980832985,1531461.6887336064,1182563.2885822959
2022-06-26,3244004.416742109,4300396.832672376,3464951.420255041,2483664.280234698,1511786.676897329,1133746.0712781942,1195454.280406602,1323596.8980832985,1531461.6887336064,1182563.2885822959
2022-06-27,3244004.416742109,4300396.832672376,3464951.420255041,2483903.261733699,1511786.676897329,1133768.380819812,1195472.1608290887,1323704.2971590539,1531545.4171535457,1182655.2058459728
2022-06-28,3244422.2196897236,4300662.22476494,3464951.420255041,2483903.261733699,1511786.676897329,1133837.4833314784,1195472.1608290887,1323859.1677556497,1531545.4171535457,1182655.2058459728
2022-06-29,3244422.2196897236,4300662.22476494,3464951.420255041,2483903.261733699,1511822.282106362,1133837.4833314784,1195472.1608290887,1323859.1677556497,1531545.4171535457,1182688.1854037384
2022-06-30,3244664.39238137,4300662.22476494,3465175.3535489417,2483916.9302714155,1511824.774107584,1133837.4833314784,1195472.1608290887,1323859.1677556497,1531545.4171535457,1182757.4300929457
2022-07-01,3244779.5880073383,4300868.9160836525,3465285.6547735743,2483931.9501560936,1511824.774107584,1133837.4833314784,1195472.1608290887,1323859.1677556497,1531545.4171535457,1182757.4300929457
2022-07-02,3244903.970598425,4300868.9160836525,3465340.5236120303,2484274.184338638,1511824.774107584,1133837.4833314784,1195472.1608290887,1323961.705183419,1531545.4171535457,1182757.4300929457
2022-07-03,3245023.9618083225,4300868.9160836525,3465340.5236120303,2484417.390213156,1511824.774107584,1133871.0485614014,1195483.7781155624,1323961.705183419,1531601.9669124996,1182840.7825984175
2022-07-04,3245023.9618083225,4300868.9160836525,3465340.5236120303,2484594.3843879374,1511824.774107584,1133921.8404506282,1195483.7781155624,1324136.9704612503,1531601.9669124996,1182873.4569590746
2022-07-05,3245142.715937952,4300980.285777722,3465340.5236120303,2484594.3843879374,1511968.4907949513,1133981.374135226,1195483.7781155624,1324136.9704612503,1531644.9758203896,1182964.8795122746
2022-07-06,3245401.395091555,4301022.924837963,3465513.4079026897,2484594.3843879374,1511968.4907949513,1134025.390043975,1195595.4080292357,1324145.8309988796,1531739.8400645684,1182981.0466065549
2022-07-07,3245689.2159447367,4301022.924837963,3465513.4079026897,2484594.3843879374,1512016.1904537478,1134068.5548000145,1195595.4080292357,1324175.4344331315,1531739.8400645684,1182981.0466065549
2022-07-08,3245857.701425107,4301022.924837963,3465607.30408916,2484594.3843879374,1512016.1904537478,1134068.5548000145,1195608.47297221,1324240.8804820252,1531827.0854394939,1182981.0466065549
2022-07-09,3246014.2548813615,4301147.823938011,3465607.30408916,2484698.0368703157,1512016.1904537478,1134068.5548000145,1195620.1276306817,1324240.8804820252,1531925.1302444763,1182981.0466065549
2022-07-10,3246014.2548813615,4301147.823938011,3465954.014661213,2484841.6436827243,1512063.91878621,1134068.5548000145,1195702.0113073993,1324240.8804820252,1531987.0495620223,1183074.929496009
2022-07-11,3246173.108531686,4301147.823938011,3465954.014661213,2484841.6436827243,1512079.279294592,1134068.5548000145,1195713.3632198568,1324240.8804820252,1531987.0495620223,1183074.929496009
2022-07-12,3246380.219830952,4301327.384736463,3466118.8391657094,2484841.6436827243,1512079.279294592,1134077.1031990815,1195791.268210085,1324240.8804820252,1531987.0495620223,1183113.6861977146
2022-07-13,3246416.886382585,4301327.384736463,3466376.388256377,2484860.3339322456,1512189.844502032,1134126.684137719,1195905.195129787,1324240.8804820252,1531987.0495620223,1183152.5043268288
2022-07-14,3246416.886382585,4301327.384736463,3466507.5518353754,2484887.3909191024,1512207.9719068627,1134194.1584742805,1195905.195129787,1324240.8804820252,1532174.9517008888,1183152.5043268288
2022-07-15,3246416.886382585,4301327.384736463,3466509.823319274,2484887.3909191024,1512207.9719068627,1134220.7207555745,1195923.4125139744,1324251.0475309952,1532289.7050483925,1183152.5043268288
2022-07-16,3246416.886382585,4301436.475894612,3466814.7471756344,2484899.5450147963,1512207.9719068627,1134231.261162632,1195923.4125139744,1324251.0475309952,1532347.3160552492,1183152.5043268288
2022-07-17,3246678.152261702,4301436.475894612,3466814.7471756344,2484899.5450147963,1512267.6554104413,1134231.261162632,1195923.4125139744,1324333.3524039881,1532347.3160552492,1183160.2311428245
2022-07-18,3246678.152261702,4301436.475894612,3466814.7471756344,2485112.704656601,1512312.2285363625,1134289.5466514311,1195962.5164045794,1324393.9566802022,1532410.5614430967,1183244.5527978926
2022-07-19,3246812.0663454616,4301436.475894612,3466814.7471756344,2485112.704656601,1512337.566438164,1134289.5466514311,1195962.5164045794,1324438.3044991745,1532530.9725611454,1183322.028199701
2022-07-20,3246812.0663454616,4301436.475894612,3466836.449694832,2485112.704656601,1512337.566438164,1134336.6089797358,1196088.9805680185,1324470.7247449062,1532541.4689962007,1183420.7918792348
2022-07-21,3246812.0663454616,4301436.475894612,3467156.633697339,2485391.7895612377,1512337.566438164,1134357.8542767493,1196250.302830959,1324504.8376467894,1532541.4689962007,1183443.8370121184
2022-07-22,3246812.0663454616,4301700.381926327,3467156.633697339,2485391.7895612377,1512337.566438164,1134357.8542767493,1196302.1058760406,1324504.8376467894,1532669.2666484304,1183608.57089075
2022-07-23,3246812.0663454616,4302209.661845834,3467156.633697339,2485511.489224145,1512420.7456832554,1134357.8542767493,1196389.379013211,1324621.4241746874,1532709.2660604597,1183627.0990969418
2022-07-24,3246845.5352261546,4302428.0750952745,3467156.633697339,2485770.2864818405,1512510.3225290996,1134357.8542767493,1196417.2165227246,1324637.1819545755,1532709.2660604597,1183656.3343866125
2022-07-25,3247067.8298159586,4302451.104764645,3467267.71669112,2485770.2864818405,1512597.6579812223,1134408.7446497628,1196417.2165227246,1324697.406364661,1532777.3640684625,1183706.9877943262
2022-07-26,3247190.466980507,4302451.104764645,3467335.0763617023,2485914.690872024,1512712.9410827314,1134495.4734799427,1196417.2165227246,1324783.0849511656,1532777.3640684625,1183769.6759318407
2022-07-27,3247190.466980507,4302451.104764645,3467335.0763617023,2485914.690872024,1512712.9410827314,1134495.4734799427,1196417.2165227246,1324892.403853183,1532820.851642222,1183825.6989299036
2022-07-28,3247413.47268776,4302451.104764645,3467335.0763617023,2485914.690872024,1512712.9410827314,1134495.4734799427,1196418.209954586,1324964.2954172958,1532820.851642222,1183825.6989299036
2022-07-29,3247413.47268776,4302451.104764645,3467335.0763617023,2485914.690872024,1512712.9410827314,1134495.4734799427,1196418.209954586,1324964.2954172958,1532820.851642222,1183988.6700214862
2022-07-30,3247413.47268776,4302692.08771273,3467456.6807963965,2485914.690872024,1512830.4331809212,1134551.1147011204,1196461.6222494452,1325056.2921410291,1532820.851642222,1183988.6700214862
2022-07-31,3247443.002076172,4302964.114744905,3467727.423282055,2486055.314998782,1512830.4331809212,1134551.1147011204,1196461.6222494452,1325056.2921410291,1532890.134080197,1183988.6700214862
2022-08-01,3247650.4264740082,4303122.4469340285,3467727.423282055,2486239.835574548,1512885.7221415474,1134612.4659095888,1196476.8711799996,1325086.8870129222,1532993.859084953,1183999.5353712994
2022-08-02,3247650.4264740082,4303122.4469340285,3467727.423282055,2486389.5238695294,1512885.7221415474,1134612.4659095888,1196518.195714281,1325086.8870129222,1533184.0759882878,1184104.0335264613
2022-08-03,3247741.6177478638,4303122.4469340285,3467727.423282055,2486389.5238695294,1512885.7221415474,1134689.7414935534,1196557.709659997,1325086.8870129222,1533184.0759882878,1184104.0335264613
2022-08-04,3247741.6177478638,4303179.11716179,3467727.423282055,2486389.5238695294,1512972.6674944481,1134689.7414935534,1196636.7140812066,1325265.647931112,1533184.0759882878,1184118.2864019875
2022-08-05,3247751.328905168,4303265.468614978,3467837.66197725,2486389.5238695294,1513172.6557766949,1134689.7414935534,1196636.7140812066,1325265.647931112,1533205.3509981553,1184118.2864019875
2022-08-06,3248002.07969649,4303265.468614978,3467837.66197725,2486617.301934806,1513222.2801196761,1134689.7414935534,1196684.85081081,1325265.647931112,1533205.3509981553,1184118.2864019875
2022-08-07,3248242.1450851755,4303723.886885197,3467929.501075732,2486617.301934806,1513343.3703211148,1134780.8925349151,1196684.85081081,1325403.431913992,1533205.3509981553,1184118.2864019875
2022-08-08,3248363.2811232945,4303723.886885197,3467964.62708415,2486617.301934806,1513431.525077953,1134780.8925349151,1196763.3681944013,1325403.431913992,1533205.3509981553,1184118.2864019875
2022-08-09,3248382.024428216,4303858.255220817,3468072.209235292,2486882.4456116613,1513431.525077953,1134873.4157620792,1196797.8815162987,1325420.780142321,1533270.700984732,1184118.2864019875
2022-08-10,3248475.3325488903,4303861.019763443,3468181.2403574605,2486955.4547299473,1513431.525077953,1134873.4157620792,1196797.8815162987,1325420.780142321,1533270.700984732,1184118.2864019875
2022-08-11,3248475.3325488903,4303861.019763443,3468181.2403574605,2486955.4547299473,1513431.525077953,1134873.4157620792,1196839.5751620438,1325420.780142321,1533334.9317433808,1184118.2864019875
2022-08-12,3248513.2598928474,4304013.546271973,3468181.2403574605,2486955.4547299473,1513431.525077953,1134927.2126246018,1196839.5751620438,1325420.780142321,1533343.7756288033,1184118.2864019875
2022-08-13,3248587.847169587,4304503.400811921,3468181.2403574605,2486994.638398789,1513549.6430924719,1134927.2126246018,1196960.4916542333,1325420.780142321,1533351.0154726463,1184226.9542003633
2022-08-14,3248587.847169587,4304503.400811921,3468217.8706431095,2487136.336155891,1513641.0296882512,1135050.1877548723,1196960.4916542333,1325460.707129176,1533428.5751971959,1184226.9542003633
2022-08-15,3248587.847169587,4304503.400811921,3468317.374248544,2487136.336155891,1513641.0296882512,1135050.1877548723,1196960.6160499114,1325537.1961802335,1533440.0503596473,1184226.9542003633
2022-08-16,3248643.769072115,4304503.400811921,3468472.681723216,2487194.557605978,1513641.0296882512,1135050.1877548723,1196960.6160499114,1325537.1961802335,1533452.3906578084,1184226.9542003633
2022-08-17,3248643.769072115,4304503.400811921,3468472.681723216,2487382.382688633,1513830.4091956178,1135112.7878912934,1196960.6160499114,1325537.1961802335,1533452.3906578084,1184226.9542003633
2022-08-18,3248941.1197992857,4304635.396640682,3468527.0086310464,2487522.1660118173,1513856.6715552271,1135160.0683124284,1196960.6160499114,1325537.1961802335,1533479.5428234425,1184236.7758284446
2022-08-19,3248941.1197992857,4304635.396640682,3468707.5159293767,2487611.0323302844,1513899.5057183434,1135190.2260214377,1196983.284914389,1325605.6365226267,1533479.5428234425,1184243.271802994
2022-08-20,3248941.1197992857,4304734.688716657,3468848.6523389756,2487829.4816228026,1514069.9732641582,1135222.5159026654,1197043.3763598017,1325605.6365226267,1533521.2259575042,1184338.0056333442
2022-08-21,3248982.985102135,4305025.714772816,3468848.6523389756,2487829.4816228026,1514069.9732641582,1135281.808015195,1197112.7458296225,1325778.8403261867,1533538.0880376466,1184338.0056333442
2022-08-22,3248982.985102135,4305025.714772816,3468848.6523389756,2487999.3671745146,1514069.9732641582,1135355.4931834105,1197150.441934398,1325884.4972932807,1533673.6836705192,1184338.0056333442
2022-08-23,3248982.985102135,4305073.374381621,3468941.608663413,2488008.223761041,1514097.2762053667,1135444.3405898325,1197150.441934398,1325906.4881867804,1533711.0780829908,1184338.0056333442
2022-08-24,3248982.985102135,4305218.928302573,3468941.608663413,2488008.223761041,1514097.2762053667,1135463.7288599776,1197150.441934398,1326026.7626836235,1533840.399542675,1184338.0056333442
2022-08-25,3249127.96129511,4305429.4161833795,3468941.608663413,2488008.223761041,1514097.2762053667,1135505.3970064959,1197150.441934398,1326026.7626836235,1533840.399542675,1184389.450098874
2022-08-26,3249150.9159966726,4305794.7590845665,3468941.608663413,2488008.223761041,1514150.8264292416,1135505.3970064959,1197150.441934398,1326104.017089274,1533847.8056927198,1184389.450098874
2022-08-27,3249412.239610774,4305794.7590845665,3468969.640416829,2488048.10492816,1514185.5640667502,1135570.7251401856,1197150.441934398,1326131.7745910727,1533847.8056927198,1184389.450098874
2022-08-28,3249621.1600814937,4305889.270924289,3468969.640416829,2488093.711894629,1514185.5640667502,1135599.064381948,1197150.441934398,1326131.7745910727,1533919.9136777346,1184414.5658179044
2022-08-29,3249895.1538518877,4305889.270924289,3468969.640416829,2488093.711894629,1514185.5640667502,1135599.064381948,1197150.441934398,1326159.2936755903,1533919.9136777346,1184482.8265045742
2022-08-30,3250121.43546831,4305889.270924289,3468969.640416829,2488459.874466256,1514185.5640667502,1135609.1083298065,1197169.5847208507,1326159.2936755903,1533919.9136777346,1184531.598153839
2022-08-31,3250211.374551969,4305889.270924289,3469079.1791738397,2488459.874466256,1514194.7803820088,1135609.1083298065,1197328.8754738355,1326159.2936755903,1533919.9136777346,1184613.3474309745
2022-09-01,3250434.133572102,4305889.270924289,3469079.1791738397,2488613.537800926,1514240.442692204,1135609.1083298065,1197356.3787827198,1326252.0039666733,1533919.9136777346,1184708.9234570242
2022-09-02,3250434.133572102,4305889.270924289,3469079.1791738397,2488613.537800926,1514281.2203913701,1135609.1083298065,1197356.3787827198,1326252.0039666733,1533953.7300911392,1184797.578543226
2022-09-03,3250613.5618197955,4305998.880151792,3469623.3307395205,2488783.068376234,1514367.1251664364,1135609.1083298065,1197409.981487996,1326267.483554907,1533953.7300911392,1184925.8210012622
2022-09-04,3250613.5618197955,4306448.914813139,3469623.3307395205,2489001.489515837,1514367.1251664364,1135609.1083298065,1197486.753420165,1326267.483554907,1533979.1207521562,1184932.9470641806
2022-09-05,3250613.5618197955,4306664.47002177,3469854.725474366,2489201.9745822167,1514464.5125782888,1135609.1083298065,1197690.8170612836,1326267.483554907,1534016.8057741404,1184956.110837418
2022-09-06,3250654.120940477,4306664.47002177,3469992.3316707117,2489225.6192975696,1514473.2553602923,1135709.850069143,1197767.1804872334,1326270.6752754569,1534016.8057741404,1184965.6428597926
2022-09-07,3250654.120940477,4307038.737276413,3469992.3316707117,2489225.6192975696,1514522.0725841615,1135769.2486105484,1197779.3974176603,1326270.6752754569,1534124.449046444,1184965.6428597926
2022-09-08,3250792.213783146,4307038.737276413,3469992.3316707117,2489329.95325694,1514573.6532876312,1135788.8923498732,1197870.351752903,1326334.7221221318,1534124.449046444,1184968.0508950492
2022-09-09,3250992.0831243074,4307038.737276413,3470276.575510863,2489329.95325694,1514606.1417925232,1135791.2648179568,1197878.0946666994,1326404.6047097398,1534209.1746692397,1184968.0508950492
2022-09-10,3250992.0831243074,4307038.737276413,3470422.9904495752,2489329.95325694,1514646.6477157117,1135791.2648179568,1197878.0946666994,1326404.6047097398,1534209.1746692397,1184968.0508950492
2022-09-11,3251014.8437964367,4307038.737276413,3470762.468706565,2489329.95325694,1514683.397655378,1135808.1359196275,1197878.0946666994,1326404.6047097398,1534209.1746692397,1185008.4202029782
2022-09-12,3251020.945097819,4307038.737276413,3470762.468706565,2489329.95325694,1514907.6925487737,1135886.6711058922,1197878.0946666994,1326404.6047097398,1534209.1746692397,1185010.9538694131
2022-09-13,3251036.3189682104,4307038.737276413,3470762.468706565,2489447.463483893,1514907.6925487737,1135900.531614363,1197878.0946666994,1326580.6462278645,1534386.810887314,1185060.402128281
2022-09-14,3251494.2714893417,4307091.380027478,3470762.468706565,2489447.463483893,1514950.3748382898,1135918.2756849388,1197878.0946666994,1326580.6462278645,1534396.8993286195,1185060.402128281
2022-09-15,3251494.2714893417,4307091.380027478,3470980.9783279854,2489564.6363909976,1514950.3748382898,1136012.9762104503,1197878.0946666994,1326711.49180267,1534434.1118969978,1185060.402128281
2022-09-16,3251494.2714893417,4307091.380027478,3471161.937983211,2489564.6363909976,1514950.3748382898,1136047.0236431789,1197892.867192529,1326711.49180267,1534467.6782625238,1185060.402128281
2022-09-17,3251618.6941547715,4307159.22927255,3471371.798384134,2489564.6363909976,1515030.3799619821,1136063.3074465594,1197949.6198638612,1326711.49180267,1534467.6782625238,1185155.028079883
2022-09-18,3251673.6170713333,4307159.22927255,3471447.4795588427,2489564.6363909976,1515030.3799619821,1136063.3074465594,1198004.5753563622,1326711.49180267,1534467.6782625238,1185219.582899653
2022-09-19,3251673.6170713333,4307346.320243856,3471521.3643562743,2489794.6092714723,1515096.33169434,1136063.3074465594,1198004.5753563622,1326810.4983864194,1534467.6782625238,1185230.9283032264
2022-09-20,3251673.6170713333,4307346.320243856,3471521.3643562743,2489794.6092714723,1515096.33169434,1136080.2751929162,1198004.5753563622,1326810.4983864194,1534551.8121451733,1185343.7349565958
2022-09-21,3251708.938049662,4307346.320243856,3471716.7450160715,2489794.6092714723,1515166.7846936532,1136080.2751929162,1198119.8607887044,1326812.5632193682,1534551.8121451733,1185343.7349565958
2022-09-22,3251814.7777847126,4307346.320243856,3471716.7450160715,2489884.9449811215,1515166.7846936532,1136144.5579289885,1198119.8607887044,1326812.5632193682,1534551.8121451733,1185343.7349565958
2022-09-23,3251827.970508514,4307346.320243856,3471716.7450160715,2489884.9449811215,1515186.453522395,1136178.6378615904,1198119.8607887044,1326812.5632193682,1534595.3181871742,1185349.3211835423
2022-09-24,3251977.2239848375,4307440.385011874,3471861.407324992,2489904.960163977,1515186.453522395,1136207.9097745582,1198119.8607887044,1326868.304088467,1534595.3181871742,1185431.786434686
2022-09-25,3252231.003849108,4307527.09681959,3471861.407324992,2490062.1609195853,1515270.0443242434,1136207.9097745582,1198119.8607887044,1326868.304088467,1534595.3181871742,1185470.4203473877
2022-09-26,3252231.003849108,4307560.694481135,3472114.1086801374,2490062.1609195853,1515270.0443242434,1136250.725873551,1198119.8607887044,1326930.3264461567,1534595.3181871742,1185540.824794823
2022-09-27,3252231.003849108,4307560.694481135,3472114.1086801374,2490065.9607499526,1515270.0443242434,1136313.8508018395,1198119.8607887044,1326930.3264461567,1534595.3181871742,1185646.6791997524
2022-09-28,3252231.003849108,4307772.441426071,3472197.929662702,2490096.1485066935,1515283.1503414123,1136313.8508018395,1198119.8607887044,1326930.3264461567,1534595.3181871742,1185647.871954271
2022-09-29,3252428.166758181,4307817.3279524,3472216.709134365,2490148.1966687674,1515354.0492098844,1136313.8508018395,1198153.56823894,1327023.6529109739,1534595.3181871742,1185750.5096386147
2022-09-30,3252663.245611771,4308015.642259287,3472378.1106669316,2490148.1966687674,1515354.0492098844,1136313.8508018395,1198153.56823894,1327119.4689653066,1534657.2512886622,1185750.5096386147
2022-10-01,3252663.245611771,4308163.155574137,3472378.1106669316,2490181.521647667,1515355.13845164,1136313.8508018395,1198173.0317943834,1327119.4689653066,1534657.852562104,1185776.2270784918
2022-10-02,3252792.0084440415,4308529.047827637,3472378.1106669316,2490232.266421997,1515467.0901181297,1136313.8508018395,1198173.0317943834,1327119.4689653066,1534768.578574446,1185776.2270784918
2022-10-03,3252792.0084440415,4308937.669215243,3472378.1106669316,2490296.3396932352,1515467.0901181297,1136313.8508018395,1198173.0317943834,1327277.9063246609,1534847.0640774537,1185776.2270784918
2022-10-04,3252792.0084440415,4308937.669215243,3472378.1106669316,2490296.3396932352,1515467.0901181297,1136352.7842993161,1198173.0317943834,1327277.9063246609,1534847.0640774537,1185776.2270784918
2022-10-05,3252870.9896354578,4308937.669215243,3472940.633922594,2490486.842837635,1515486.392767813,1136352.7842993161,1198192.0739994615,1327277.9063246609,1534847.0640774537,1185776.2270784918
2022-10-06,3252870.9896354578,4309202.1428887695,3473390.7212461745,2490662.951772063,1515621.8922942078,1136352.7842993161,1198192.0739994615,1327321.6119007024,1534941.102451511,1185776.2270784918
2022-10-07,3253211.9560417715,4309202.1428887695,3473454.099369638,2490662.951772063,1515621.8922942078,1136352.7842993161,1198192.0739994615,1327321.6119007024,1534989.5587859894,1185811.1195786863
2022-10-08,3253417.822133427,4309202.1428887695,3473454.099369638,2490812.00912955,1515621.8922942078,1136444.986168214,1198335.0012928692,1327321.6119007024,1535021.9967004848,1185811.1195786863
2022-10-09,3253763.9273173437,4309202.1428887695,3473571.516125445,2490812.00912955,1515621.8922942078,1136591.2305614913,1198335.0012928692,1327366.2402737995,1535036.8575561151,1185834.5310740601
2022-10-10,3253858.038568044,4309202.1428887695,3473833.5475878105,2491019.1745829643,1515675.288128293,1136623.0325973846,1198335.0012928692,1327379.1487921043,1535130.515923035,1185922.1591033444
2022-10-11,3254045.8990458804,4309202.1428887695,3473833.5475878105,2491138.436659414,1515675.288128293,1136623.0325973846,1198393.7755618591,1327447.8722113383,1535182.0832313073,1185922.1591033444
2022-10-12,3254069.9892837484,4309438.521752056,3474236.5462154513,2491138.436659414,1515675.288128293,1136623.0325973846,1198395.8253190808,1327447.8722113383,1535362.3682684982,1185922.1591033444
2022-10-13,3254087.495768031,4309683.960873673,3474236.5462154513,2491138.436659414,1515675.288128293,1136659.6050969397,1198395.8253190808,1327507.3923831945,1535362.3682684982,1185922.1591033444
2022-10-14,3254253.1731604007,4309883.794425839,3474236.5462154513,2491249.4775300114,1515675.288128293,1136659.6050969397,1198405.330622686,1327597.1717507704,1535431.3570874375,1185922.1591033444
2022-10-15,3254324.04937308,4310264.538343677,3474260.230104955,2491264.594712723,1515675.288128293,1136659.6050969397,1198405.330622686,1327597.1717507704,1535431.3570874375,1185922.1591033444
2022-10-16,3254324.04937308,4310481.137036715,3474423.8997385325,2491264.594712723,1515799.4559372703,1136659.6050969397,1198418.2494370947,1327597.1717507704,1535431.3570874375,1185943.8390088538
2022-10-17,3254412.153683452,4310649.173229619,3474609.77352129,2491264.594712723,1515799.4559372703,1136759.5242954537,1198531.5853105097,1327597.1717507704,1535431.3570874375,1185943.8390088538
2022-10-18,3254412.153683452,4310951.015810186,3475097.188826054,2491517.446198168,1515799.4559372703,1136831.441405596,1198607.1249476138,1327625.0007519803,1535484.517073731,1185962.9324874037
2022-10-19,3254412.153683452,4310951.015810186,3475097.188826054,2491535.533454024,1515843.1159969424,1136954.3377718225,1198632.179682965,1327710.0369527605,1535484.517073731,1185969.4289236185
2022-10-20,3254439.618961413,4310951.015810186,3475097.188826054,2491535.533454024,1515843.1159969424,1136954.3377718225,1198658.6835346946,1327710.0369527605,1535484.517073731,1186031.44622206
2022-10-21,3254462.016838096,4311310.690679706,3475266.1072678436,2491535.533454024,1515882.5458907627,1137057.9698846298,1198660.2760829998,1327719.299089773,1535523.3699983628,1186031.44622206
2022-10-22,3254462.016838096,4311310.690679706,3475268.137509896,2491535.533454024,1515932.7264622673,1137067.0552076574,1198660.2760829998,1327719.299089773,1535523.3699983628,1186112.6334915543
2022-10-23,3254582.958976379,4311339.076443403,3475268.137509896,2491627.1071767155,1515932.7264622673,1137119.1744628707,1198719.1764321593,1327719.299089773,1535523.3699983628,1186112.6334915543
2022-10-24,3254582.958976379,4311394.841396583,3475706.542357595,2491723.0378111554,1515932.7264622673,1137147.8186391685,1198759.8959611743,1327864.08102631,1535681.9007176578,1186112.6334915543
2022-10-25,3254690.774329934,4311394.841396583,3475706.542357595,2491728.820203138,1515932.7264622673,1137147.8186391685,1198759.8959611743,1327968.9371189487,1535725.3065069797,1186128.4889000915
2022-10-26,3254720.4357051244,4311394.841396583,3475883.5554261873,2491728.820203138,1515944.9943652893,1137169.5333799114,1198901.4904193766,1327968.9371189487,1535725.3065069797,1186128.4889000915
2022-10-27,3254759.3407689915,4311394.841396583,3475930.0089376867,2491728.820203138,1516084.652758025,1137192.9972221847,1198993.2566462718,1327968.9371189487,1535725.3065069797,1186128.4889000915
